season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,hour,day,month
2,0,1,2,21.32,25.0,63,19.9995,176,10,5,6
2,0,1,2,22.96,26.515,56,12.998,227,11,5,6
2,0,1,2,22.14,25.76,56,15.0013,247,12,5,6
2,0,1,2,24.6,31.06,46,11.0014,267,13,5,6
2,0,1,2,23.78,27.275,46,11.0014,276,14,5,6
2,0,1,2,23.78,27.275,46,8.9981,272,15,5,6
2,0,1,1,24.6,31.06,43,12.998,473,16,5,6
2,0,1,1,24.6,31.06,43,0.0,850,17,5,6
2,0,1,1,24.6,31.06,43,12.998,790,18,5,6
2,0,1,1,23.78,27.275,46,16.9979,513,19,5,6
2,0,1,1,22.96,26.515,49,15.0013,415,20,5,6
2,0,1,1,22.14,25.76,56,11.0014,283,21,5,6
2,0,1,1,22.96,26.515,52,7.0015,193,22,5,6
2,0,1,1,22.14,25.76,56,6.0032,113,23,5,6
2,0,1,1,21.32,25.0,59,6.0032,49,0,6,6
2,0,1,1,21.32,25.0,68,0.0,27,1,6,6
2,0,1,1,20.5,24.24,68,0.0,11,2,6,6
2,0,1,1,18.86,22.725,82,0.0,8,3,6,6
2,0,1,1,18.86,22.725,82,7.0015,10,4,6,6
2,0,1,1,19.68,23.485,77,0.0,38,5,6,6
2,0,1,1,19.68,23.485,77,0.0,172,6,6,6
2,0,1,1,20.5,24.24,72,0.0,547,7,6,6
2,0,1,1,22.14,25.76,68,0.0,668,8,6,6
2,0,1,1,22.96,26.515,60,6.0032,303,9,6,6
2,0,1,1,24.6,31.06,46,6.0032,203,10,6,6
2,0,1,1,25.42,31.06,43,6.0032,226,11,6,6
2,0,1,1,25.42,31.06,38,0.0,315,12,6,6
2,0,1,1,25.42,31.06,41,6.0032,303,13,6,6
2,0,1,1,26.24,31.06,38,0.0,302,14,6,6
2,0,1,1,26.24,31.06,38,0.0,300,15,6,6
2,0,1,1,26.24,31.06,41,8.9981,452,16,6,6
2,0,1,1,25.42,31.06,43,8.9981,724,17,6,6
2,0,1,3,24.6,31.06,53,12.998,782,18,6,6
2,0,1,1,22.96,26.515,73,19.9995,538,19,6,6
2,0,1,1,22.14,25.76,73,19.0012,408,20,6,6
2,0,1,1,22.14,25.76,73,11.0014,298,21,6,6
2,0,1,1,21.32,25.0,77,6.0032,248,22,6,6
2,0,1,1,21.32,25.0,77,0.0,123,23,6,6
2,0,1,1,21.32,25.0,77,8.9981,59,0,7,6
2,0,1,1,21.32,25.0,77,11.0014,22,1,7,6
2,0,1,1,21.32,25.0,77,6.0032,12,2,7,6
2,0,1,1,20.5,24.24,77,7.0015,5,3,7,6
2,0,1,1,18.86,22.725,88,7.0015,6,4,7,6
2,0,1,1,19.68,23.485,82,6.0032,34,5,7,6
2,0,1,1,18.86,22.725,88,7.0015,170,6,7,6
2,0,1,1,20.5,24.24,82,11.0014,526,7,7,6
2,0,1,1,21.32,25.0,77,0.0,681,8,7,6
2,0,1,1,23.78,27.275,68,0.0,337,9,7,6
2,0,1,1,24.6,30.305,64,6.0032,210,10,7,6
2,0,1,1,27.06,31.06,47,15.0013,237,11,7,6
2,0,1,1,28.7,31.82,42,0.0,336,12,7,6
2,0,1,1,28.7,31.82,37,19.0012,315,13,7,6
2,0,1,1,29.52,32.575,37,16.9979,265,14,7,6
2,0,1,1,30.34,32.575,30,0.0,333,15,7,6
2,0,1,1,29.52,32.575,34,15.0013,466,16,7,6
2,0,1,1,29.52,32.575,34,16.9979,869,17,7,6
2,0,1,1,28.7,31.82,34,19.0012,813,18,7,6
2,0,1,1,28.7,31.82,34,19.0012,602,19,7,6
2,0,1,1,27.06,31.06,36,19.9995,478,20,7,6
2,0,1,1,25.42,31.06,41,22.0028,313,21,7,6
2,0,1,1,24.6,31.06,46,11.0014,228,22,7,6
2,0,1,1,22.96,26.515,52,8.9981,177,23,7,6
2,0,1,1,22.96,26.515,56,11.0014,77,0,8,6
2,0,1,1,22.96,26.515,56,11.0014,29,1,8,6
2,0,1,1,22.96,26.515,56,0.0,19,2,8,6
2,0,1,1,22.14,25.76,60,6.0032,8,3,8,6
2,0,1,1,21.32,25.0,63,0.0,10,4,8,6
2,0,1,1,20.5,24.24,72,7.0015,29,5,8,6
2,0,1,1,21.32,25.0,68,6.0032,139,6,8,6
2,0,1,1,21.32,25.0,72,7.0015,428,7,8,6
2,0,1,1,23.78,27.275,60,6.0032,700,8,8,6
2,0,1,1,25.42,31.06,53,11.0014,382,9,8,6
2,0,1,1,27.06,31.06,47,16.9979,249,10,8,6
2,0,1,1,28.7,31.82,42,16.9979,264,11,8,6
2,0,1,1,29.52,32.575,39,22.0028,369,12,8,6
2,0,1,1,30.34,32.575,37,16.9979,416,13,8,6
2,0,1,1,31.16,33.335,31,26.0027,373,14,8,6
2,0,1,1,31.16,33.335,29,19.0012,397,15,8,6
2,0,1,1,31.16,33.335,29,19.9995,523,16,8,6
2,0,1,1,31.16,33.335,29,12.998,793,17,8,6
2,0,1,1,31.16,33.335,27,15.0013,723,18,8,6
2,0,1,1,30.34,32.575,30,15.0013,555,19,8,6
2,0,1,1,29.52,32.575,32,8.9981,408,20,8,6
2,0,1,1,28.7,31.82,37,8.9981,339,21,8,6
2,0,1,1,27.88,31.82,41,7.0015,291,22,8,6
2,0,1,1,26.24,31.06,57,11.0014,215,23,8,6
2,0,0,1,26.24,31.06,53,7.0015,206,0,9,6
2,0,0,1,26.24,31.06,53,6.0032,123,1,9,6
2,0,0,1,26.24,31.06,50,15.0013,89,2,9,6
2,0,0,1,25.42,31.06,57,0.0,40,3,9,6
2,0,0,1,25.42,31.06,57,0.0,8,4,9,6
2,0,0,1,24.6,31.06,56,7.0015,19,5,9,6
2,0,0,1,22.96,26.515,64,7.0015,80,6,9,6
2,0,0,1,23.78,27.275,64,7.0015,87,7,9,6
2,0,0,1,25.42,30.305,61,7.0015,244,8,9,6
2,0,0,1,26.24,31.06,57,11.0014,340,9,9,6
2,0,0,1,28.7,32.575,51,7.0015,466,10,9,6
2,0,0,1,31.16,33.335,35,0.0,569,11,9,6
2,0,0,1,32.8,34.85,29,16.9979,531,12,9,6
2,0,0,1,33.62,34.85,24,19.0012,585,13,9,6
2,0,0,1,33.62,34.85,23,12.998,593,14,9,6
2,0,0,1,34.44,35.605,20,19.9995,555,15,9,6
2,0,0,1,33.62,34.85,24,12.998,534,16,9,6
2,0,0,1,34.44,35.605,24,0.0,495,17,9,6
2,0,0,1,33.62,34.85,24,15.0013,451,18,9,6
2,0,0,1,32.8,34.85,29,11.0014,360,19,9,6
2,0,0,1,31.16,33.335,35,15.0013,363,20,9,6
2,0,0,1,30.34,32.575,40,12.998,316,21,9,6
2,0,0,1,28.7,32.575,58,11.0014,214,22,9,6
2,0,0,1,27.88,31.82,61,11.0014,230,23,9,6
2,0,0,1,27.06,31.06,69,7.0015,158,0,10,6
2,0,0,1,26.24,30.305,73,8.9981,116,1,10,6
2,0,0,1,26.24,30.305,69,8.9981,73,2,10,6
2,0,0,1,26.24,30.305,73,7.0015,29,3,10,6
2,0,0,1,25.42,29.545,78,6.0032,10,4,10,6
2,0,0,1,25.42,30.305,69,6.0032,13,5,10,6
2,0,0,1,25.42,29.545,73,0.0,30,6,10,6
2,0,0,1,24.6,28.79,78,7.0015,62,7,10,6
2,0,0,1,26.24,30.305,73,6.0032,181,8,10,6
2,0,0,1,28.7,32.575,58,0.0,266,9,10,6
2,0,0,1,31.16,34.09,40,7.0015,413,10,10,6
2,0,0,1,31.16,34.09,45,6.0032,499,11,10,6
2,0,0,1,33.62,35.605,30,0.0,502,12,10,6
2,0,0,1,34.44,36.365,28,8.9981,492,13,10,6
2,0,0,1,34.44,36.365,30,8.9981,500,14,10,6
2,0,0,1,34.44,36.365,30,15.0013,475,15,10,6
2,0,0,1,34.44,37.12,36,19.0012,508,16,10,6
2,0,0,1,33.62,37.12,41,19.0012,521,17,10,6
2,0,0,1,33.62,36.365,38,15.0013,490,18,10,6
2,0,0,1,33.62,35.605,28,19.0012,375,19,10,6
2,0,0,1,31.16,34.09,48,11.0014,363,20,10,6
2,0,0,1,29.52,34.09,62,11.0014,253,21,10,6
2,0,0,1,28.7,32.575,65,11.0014,159,22,10,6
2,0,0,1,29.52,33.335,58,7.0015,110,23,10,6
2,0,1,1,28.7,32.575,65,7.0015,41,0,11,6
2,0,1,1,27.06,31.06,74,11.0014,24,1,11,6
2,0,1,1,27.06,31.06,74,7.0015,17,2,11,6
2,0,1,1,26.24,29.545,78,7.0015,6,3,11,6
2,0,1,1,26.24,29.545,78,8.9981,7,4,11,6
2,0,1,1,26.24,29.545,78,8.9981,37,5,11,6
2,0,1,1,25.42,28.79,83,7.0015,144,6,11,6
2,0,1,1,26.24,29.545,78,7.0015,503,7,11,6
2,0,1,1,27.06,31.06,74,8.9981,651,8,11,6
2,0,1,1,28.7,32.575,65,8.9981,316,9,11,6
2,0,1,1,29.52,34.09,62,11.0014,147,10,11,6
2,0,1,2,31.16,34.09,48,15.0013,202,11,11,6
2,0,1,2,32.8,36.365,43,12.998,261,12,11,6
2,0,1,2,32.8,35.605,41,19.9995,248,13,11,6
2,0,1,2,33.62,36.365,34,19.0012,259,14,11,6
2,0,1,1,32.8,35.605,41,23.9994,259,15,11,6
2,0,1,2,32.8,35.605,41,27.9993,427,16,11,6
2,0,1,2,32.8,35.605,41,23.9994,800,17,11,6
2,0,1,2,32.8,36.365,43,19.9995,831,18,11,6
2,0,1,2,31.16,34.09,48,22.0028,596,19,11,6
2,0,1,2,30.34,33.335,48,15.0013,394,20,11,6
2,0,1,2,29.52,33.335,58,12.998,250,21,11,6
2,0,1,2,29.52,33.335,58,12.998,164,22,11,6
2,0,1,2,28.7,32.575,58,15.0013,80,23,11,6
2,0,1,2,28.7,32.575,58,15.0013,28,0,12,6
2,0,1,2,27.88,31.82,65,11.0014,16,1,12,6
2,0,1,2,27.88,31.82,65,12.998,6,2,12,6
2,0,1,2,27.06,31.06,69,16.9979,12,3,12,6
2,0,1,3,24.6,27.275,88,11.0014,4,4,12,6
2,0,1,3,24.6,27.275,88,8.9981,29,5,12,6
2,0,1,2,24.6,27.275,88,8.9981,136,6,12,6
2,0,1,3,25.42,28.03,88,16.9979,303,7,12,6
2,0,1,2,25.42,28.03,88,15.0013,613,8,12,6
2,0,1,2,26.24,28.79,89,19.0012,285,9,12,6
2,0,1,3,26.24,28.79,89,19.0012,125,10,12,6
2,0,1,3,27.06,30.305,83,23.9994,65,11,12,6
2,0,1,3,27.06,30.305,83,16.9979,95,12,12,6
2,0,1,3,27.06,30.305,83,12.998,59,13,12,6
2,0,1,3,26.24,28.79,89,16.9979,60,14,12,6
2,0,1,3,27.06,29.545,89,12.998,116,15,12,6
2,0,1,2,27.06,29.545,89,19.0012,239,16,12,6
2,0,1,2,27.06,29.545,89,19.0012,681,17,12,6
2,0,1,1,27.88,31.82,83,12.998,653,18,12,6
2,0,1,1,27.88,31.82,83,12.998,491,19,12,6
2,0,1,1,27.88,31.82,83,12.998,386,20,12,6
2,0,1,1,27.88,31.82,83,7.0015,274,21,12,6
2,0,1,1,27.06,29.545,94,7.0015,207,22,12,6
2,0,1,3,27.06,29.545,94,15.0013,89,23,12,6
2,0,1,2,27.06,29.545,94,12.998,34,0,13,6
2,0,1,1,26.24,29.545,78,0.0,28,1,13,6
2,0,1,1,25.42,28.79,83,8.9981,4,2,13,6
2,0,1,1,25.42,28.79,83,12.998,8,3,13,6
2,0,1,1,24.6,28.03,83,8.9981,10,4,13,6
2,0,1,1,24.6,28.03,83,12.998,40,5,13,6
2,0,1,1,24.6,28.03,83,15.0013,194,6,13,6
2,0,1,1,24.6,28.03,83,19.9995,505,7,13,6
2,0,1,2,25.42,29.545,73,35.0008,713,8,13,6
2,0,1,2,26.24,30.305,69,39.0007,352,9,13,6
2,0,1,2,26.24,30.305,65,27.9993,198,10,13,6
2,0,1,2,27.06,31.06,54,30.0026,246,11,13,6
2,0,1,2,27.88,31.82,44,27.9993,334,12,13,6
2,0,1,2,28.7,31.82,45,26.0027,255,13,13,6
2,0,1,2,29.52,32.575,37,27.9993,320,14,13,6
2,0,1,1,29.52,32.575,32,32.9975,281,15,13,6
2,0,1,1,29.52,32.575,30,32.9975,392,16,13,6
2,0,1,1,29.52,32.575,32,32.9975,857,17,13,6
2,0,1,1,29.52,32.575,32,30.0026,744,18,13,6
2,0,1,1,28.7,31.82,34,26.0027,671,19,13,6
2,0,1,1,27.88,31.82,36,27.9993,448,20,13,6
2,0,1,1,26.24,31.06,44,23.9994,396,21,13,6
2,0,1,1,25.42,31.06,50,19.9995,238,22,13,6
2,0,1,1,25.42,31.06,50,19.0012,153,23,13,6
2,0,1,1,24.6,31.06,53,19.9995,48,0,14,6
2,0,1,1,24.6,31.06,56,15.0013,21,1,14,6
2,0,1,2,25.42,31.06,53,16.9979,9,2,14,6
2,0,1,2,25.42,31.06,53,19.0012,5,3,14,6
2,0,1,2,24.6,31.06,56,16.9979,6,4,14,6
2,0,1,2,24.6,31.06,56,16.9979,40,5,14,6
2,0,1,1,23.78,27.275,60,19.0012,181,6,14,6
2,0,1,1,24.6,30.305,60,19.0012,506,7,14,6
2,0,1,1,24.6,30.305,64,22.0028,719,8,14,6
2,0,1,1,25.42,30.305,61,15.0013,357,9,14,6
2,0,1,1,26.24,30.305,65,27.9993,179,10,14,6
2,0,1,1,27.06,31.06,57,16.9979,228,11,14,6
2,0,1,2,27.06,31.06,61,15.0013,265,12,14,6
2,0,1,1,27.88,31.82,57,11.0014,284,13,14,6
2,0,1,1,28.7,32.575,54,19.0012,298,14,14,6
2,0,1,1,30.34,33.335,48,19.9995,324,15,14,6
2,0,1,1,29.52,33.335,51,19.0012,438,16,14,6
2,0,1,1,29.52,33.335,48,15.0013,867,17,14,6
2,0,1,1,30.34,33.335,42,12.998,823,18,14,6
2,0,1,1,28.7,32.575,48,16.9979,579,19,14,6
2,0,1,1,27.06,31.06,65,16.9979,435,20,14,6
2,0,1,1,26.24,30.305,65,11.0014,337,21,14,6
2,0,1,2,26.24,30.305,65,15.0013,242,22,14,6
2,0,1,2,25.42,30.305,69,11.0014,172,23,14,6
2,0,1,1,24.6,29.545,73,11.0014,94,0,15,6
2,0,1,1,23.78,27.275,78,12.998,51,1,15,6
2,0,1,1,22.96,26.515,83,7.0015,15,2,15,6
2,0,1,1,22.96,26.515,83,11.0014,5,3,15,6
2,0,1,1,22.96,26.515,83,11.0014,14,4,15,6
2,0,1,1,22.14,25.76,88,7.0015,33,5,15,6
2,0,1,1,22.14,25.76,83,8.9981,151,6,15,6
2,0,1,1,22.96,26.515,83,11.0014,430,7,15,6
2,0,1,1,24.6,29.545,69,11.0014,653,8,15,6
2,0,1,1,25.42,30.305,65,11.0014,366,9,15,6
2,0,1,1,26.24,31.06,57,11.0014,216,10,15,6
2,0,1,1,27.06,31.06,50,12.998,286,11,15,6
2,0,1,1,28.7,31.82,45,11.0014,403,12,15,6
2,0,1,1,28.7,31.82,42,16.9979,393,13,15,6
2,0,1,1,29.52,32.575,39,12.998,376,14,15,6
2,0,1,1,29.52,32.575,39,12.998,377,15,15,6
2,0,1,1,29.52,32.575,37,12.998,558,16,15,6
2,0,1,1,30.34,32.575,37,19.0012,823,17,15,6
2,0,1,1,29.52,32.575,39,15.0013,693,18,15,6
2,0,1,1,28.7,31.82,42,11.0014,467,19,15,6
2,0,1,1,27.88,31.82,44,12.998,385,20,15,6
2,0,1,1,27.06,31.06,50,7.0015,333,21,15,6
2,0,1,1,26.24,31.06,53,8.9981,321,22,15,6
2,0,1,1,25.42,31.06,53,16.9979,222,23,15,6
2,0,0,1,23.78,27.275,56,8.9981,137,0,16,6
2,0,0,1,22.96,26.515,56,0.0,95,1,16,6
2,0,0,1,23.78,27.275,53,0.0,67,2,16,6
2,0,0,1,22.96,26.515,60,6.0032,27,3,16,6
2,0,0,1,22.14,25.76,68,8.9981,8,4,16,6
2,0,0,1,22.14,25.76,68,7.0015,23,5,16,6
2,0,0,1,22.14,25.76,68,12.998,47,6,16,6
2,0,0,1,22.14,25.76,68,12.998,78,7,16,6
2,0,0,1,23.78,27.275,64,11.0014,204,8,16,6
2,0,0,1,24.6,30.305,60,6.0032,367,9,16,6
2,0,0,1,26.24,31.06,47,12.998,435,10,16,6
2,0,0,1,27.06,31.06,39,11.0014,566,11,16,6
2,0,0,1,27.88,31.82,41,7.0015,603,12,16,6
2,0,0,1,29.52,32.575,34,11.0014,617,13,16,6
2,0,0,1,29.52,32.575,37,15.0013,573,14,16,6
2,0,0,1,30.34,32.575,35,16.9979,583,15,16,6
2,0,0,2,29.52,32.575,37,7.0015,542,16,16,6
2,0,0,2,29.52,32.575,37,16.9979,593,17,16,6
2,0,0,2,29.52,32.575,37,15.0013,571,18,16,6
2,0,0,2,28.7,31.82,42,12.998,461,19,16,6
2,0,0,2,27.06,31.06,47,12.998,352,20,16,6
2,0,0,2,26.24,31.06,50,15.0013,290,21,16,6
2,0,0,1,25.42,31.06,53,19.9995,280,22,16,6
2,0,0,1,24.6,31.06,53,19.9995,183,23,16,6
2,0,0,1,22.96,26.515,56,8.9981,148,0,17,6
2,0,0,1,22.96,26.515,60,11.0014,88,1,17,6
2,0,0,1,22.96,26.515,56,6.0032,74,2,17,6
2,0,0,1,22.14,25.76,64,7.0015,28,3,17,6
2,0,0,1,22.14,25.76,64,6.0032,18,4,17,6
2,0,0,1,22.14,25.76,68,8.9981,17,5,17,6
2,0,0,1,21.32,25.0,72,7.0015,23,6,17,6
2,0,0,1,21.32,25.0,72,6.0032,48,7,17,6
2,0,0,1,22.96,26.515,68,16.9979,119,8,17,6
2,0,0,1,22.96,26.515,68,11.0014,274,9,17,6
2,0,0,1,23.78,27.275,64,0.0,436,10,17,6
2,0,0,1,25.42,31.06,57,7.0015,546,11,17,6
2,0,0,1,25.42,31.06,57,0.0,615,12,17,6
2,0,0,1,26.24,31.06,53,11.0014,614,13,17,6
2,0,0,1,26.24,31.06,53,0.0,582,14,17,6
2,0,0,1,27.06,31.06,50,15.0013,463,15,17,6
2,0,0,1,27.06,31.06,54,19.9995,580,16,17,6
2,0,0,1,26.24,31.06,57,15.0013,593,17,17,6
2,0,0,1,26.24,31.06,53,12.998,513,18,17,6
2,0,0,1,26.24,31.06,53,11.0014,390,19,17,6
2,0,0,1,25.42,31.06,57,12.998,302,20,17,6
2,0,0,1,25.42,31.06,57,12.998,246,21,17,6
2,0,0,1,24.6,30.305,60,12.998,153,22,17,6
2,0,0,1,23.78,27.275,64,12.998,108,23,17,6
2,0,1,1,22.96,26.515,73,16.9979,40,0,18,6
2,0,1,1,22.14,25.76,77,15.0013,14,1,18,6
2,0,1,1,22.14,25.76,77,15.0013,9,2,18,6
2,0,1,2,21.32,25.0,83,15.0013,4,3,18,6
2,0,1,2,22.14,25.76,77,12.998,9,4,18,6
2,0,1,3,21.32,25.0,83,8.9981,23,5,18,6
2,0,1,3,21.32,25.0,88,8.9981,37,6,18,6
2,0,1,3,21.32,25.0,94,15.0013,145,7,18,6
2,0,1,2,22.14,25.76,83,12.998,474,8,18,6
2,0,1,2,22.14,25.76,83,15.0013,250,9,18,6
2,0,1,3,22.14,25.76,88,7.0015,91,10,18,6
2,0,1,2,22.14,25.76,88,11.0014,121,11,18,6
2,0,1,3,22.96,26.515,78,8.9981,168,12,18,6
2,0,1,2,23.78,27.275,73,8.9981,225,13,18,6
2,0,1,2,23.78,27.275,68,12.998,219,14,18,6
2,0,1,2,24.6,29.545,69,12.998,237,15,18,6
2,0,1,2,24.6,29.545,73,12.998,332,16,18,6
2,0,1,2,24.6,29.545,73,12.998,723,17,18,6
2,0,1,2,25.42,30.305,69,11.0014,642,18,18,6
2,0,1,2,25.42,29.545,73,6.0032,463,19,18,6
2,0,1,2,25.42,29.545,73,8.9981,362,20,18,6
2,0,1,2,25.42,29.545,73,7.0015,273,21,18,6
2,0,1,2,25.42,29.545,73,11.0014,164,22,18,6
2,0,1,3,24.6,28.79,78,12.998,74,23,18,6
2,0,1,2,24.6,28.79,78,11.0014,35,0,19,6
2,0,1,2,24.6,28.79,78,11.0014,14,1,19,6
2,0,1,2,24.6,28.79,78,8.9981,15,2,19,6
2,0,1,2,24.6,28.79,78,7.0015,8,3,19,6
2,0,1,2,24.6,28.79,78,8.9981,10,4,19,6
2,0,1,2,24.6,28.79,78,12.998,37,5,19,6
2,0,1,2,24.6,28.79,78,7.0015,161,6,19,6
2,0,1,2,24.6,28.79,78,8.9981,480,7,19,6
2,0,1,2,24.6,28.79,78,11.0014,673,8,19,6
2,0,1,1,26.24,30.305,73,6.0032,328,9,19,6
2,0,1,1,26.24,30.305,73,6.0032,180,10,19,6
2,0,1,1,27.06,31.06,69,8.9981,230,11,19,6
2,0,1,1,28.7,32.575,65,6.0032,292,12,19,6
2,0,1,1,30.34,34.09,58,8.9981,272,13,19,6
2,0,1,1,31.16,35.605,58,7.0015,227,14,19,6
2,0,1,1,31.98,37.12,59,11.0014,259,15,19,6
2,0,1,1,32.8,37.88,55,15.0013,334,16,19,6
2,0,1,1,32.8,37.88,55,12.998,811,17,19,6
2,0,1,1,32.8,37.88,55,11.0014,795,18,19,6
2,0,1,1,32.8,38.635,59,15.0013,514,19,19,6
2,0,1,1,32.8,37.88,55,16.9979,458,20,19,6
2,0,1,1,31.16,35.605,62,11.0014,276,21,19,6
2,0,1,1,29.52,34.85,79,6.0032,291,22,19,6
2,0,1,1,29.52,34.85,79,8.9981,125,23,19,6
3,0,0,1,31.16,36.365,66,0.0,149,0,1,7
3,0,0,1,30.34,34.85,70,8.9981,93,1,1,7
3,0,0,1,29.52,34.85,74,6.0032,90,2,1,7
3,0,0,1,29.52,35.605,84,8.9981,33,3,1,7
3,0,0,1,28.7,33.335,79,12.998,4,4,1,7
3,0,0,1,27.88,31.82,79,7.0015,10,5,1,7
3,0,0,1,28.7,33.335,79,6.0032,27,6,1,7
3,0,0,1,30.34,34.85,70,0.0,50,7,1,7
3,0,0,1,31.98,37.12,62,7.0015,142,8,1,7
3,0,0,1,33.62,39.395,56,0.0,219,9,1,7
3,0,0,1,35.26,39.395,44,19.9995,366,10,1,7
3,0,0,1,36.08,40.15,39,15.0013,377,11,1,7
3,0,0,1,36.9,40.91,37,15.0013,433,12,1,7
3,0,0,1,37.72,41.665,33,16.9979,420,13,1,7
3,0,0,1,37.72,41.665,33,16.9979,444,14,1,7
3,0,0,1,36.9,40.91,37,19.0012,345,15,1,7
3,0,0,1,37.72,41.665,33,19.9995,313,16,1,7
3,0,0,1,37.72,40.15,26,19.9995,413,17,1,7
3,0,0,1,36.08,38.635,32,23.9994,370,18,1,7
3,0,0,1,34.44,37.12,39,8.9981,382,19,1,7
3,0,0,1,34.44,37.12,39,8.9981,332,20,1,7
3,0,0,1,34.44,37.12,39,8.9981,258,21,1,7
3,0,0,1,33.62,37.12,43,8.9981,151,22,1,7
3,0,0,3,31.98,35.605,52,11.0014,110,23,1,7
3,0,1,2,31.16,35.605,58,15.0013,43,0,2,7
3,0,1,2,31.16,35.605,58,12.998,17,1,2,7
3,0,1,2,30.34,33.335,51,16.9979,15,2,2,7
3,0,1,2,29.52,33.335,54,27.9993,5,3,2,7
3,0,1,2,29.52,33.335,54,19.9995,12,4,2,7
3,0,1,2,29.52,33.335,51,0.0,40,5,2,7
3,0,1,1,28.7,32.575,58,7.0015,136,6,2,7
3,0,1,1,30.34,33.335,51,7.0015,398,7,2,7
3,0,1,1,31.16,34.85,52,12.998,568,8,2,7
3,0,1,1,31.98,34.85,46,16.9979,295,9,2,7
3,0,1,1,32.8,36.365,43,16.9979,174,10,2,7
3,0,1,1,34.44,36.365,28,19.9995,201,11,2,7
3,0,1,1,34.44,36.365,32,12.998,257,12,2,7
3,0,1,1,35.26,37.88,34,15.0013,236,13,2,7
3,0,1,1,35.26,37.88,34,15.0013,230,14,2,7
3,0,1,1,34.44,37.12,36,12.998,234,15,2,7
3,0,1,1,34.44,37.12,36,19.0012,365,16,2,7
3,0,1,1,34.44,36.365,32,8.9981,747,17,2,7
3,0,1,1,34.44,36.365,32,11.0014,730,18,2,7
3,0,1,1,31.98,34.85,43,8.9981,581,19,2,7
3,0,1,1,31.98,34.85,43,8.9981,395,20,2,7
3,0,1,1,31.16,34.09,45,8.9981,258,21,2,7
3,0,1,1,30.34,33.335,51,11.0014,188,22,2,7
3,0,1,1,30.34,33.335,51,7.0015,102,23,2,7
3,0,1,1,29.52,33.335,54,0.0,53,0,3,7
3,0,1,1,29.52,33.335,58,0.0,14,1,3,7
3,0,1,1,29.52,33.335,58,0.0,10,2,3,7
3,0,1,1,28.7,32.575,65,8.9981,2,3,3,7
3,0,1,1,27.88,31.82,65,7.0015,6,4,3,7
3,0,1,1,28.7,32.575,61,0.0,35,5,3,7
3,0,1,1,28.7,32.575,65,8.9981,154,6,3,7
3,0,1,1,30.34,34.09,58,0.0,483,7,3,7
3,0,1,1,30.34,34.09,62,6.0032,646,8,3,7
3,0,1,1,32.8,37.12,49,11.0014,272,9,3,7
3,0,1,1,33.62,37.12,43,15.0013,209,10,3,7
3,0,1,1,35.26,37.88,34,12.998,217,11,3,7
3,0,1,1,36.08,37.88,28,12.998,272,12,3,7
3,0,1,1,36.9,38.635,25,8.9981,283,13,3,7
3,0,1,1,36.9,38.635,25,12.998,310,14,3,7
3,0,1,2,36.9,38.635,24,0.0,401,15,3,7
3,0,1,2,36.9,38.635,24,12.998,527,16,3,7
3,0,1,2,35.26,37.12,30,11.0014,722,17,3,7
3,0,1,2,35.26,37.12,30,0.0,627,18,3,7
3,0,1,2,34.44,37.12,36,8.9981,497,19,3,7
3,0,1,3,31.16,34.85,55,32.9975,376,20,3,7
3,0,1,2,28.7,32.575,70,19.0012,196,21,3,7
3,0,1,1,27.88,31.82,79,12.998,177,22,3,7
3,0,1,1,27.06,30.305,83,0.0,171,23,3,7
3,1,0,1,27.88,31.82,79,6.0032,159,0,4,7
3,1,0,1,27.88,31.82,74,0.0,123,1,4,7
3,1,0,1,27.06,30.305,83,8.9981,93,2,4,7
3,1,0,1,27.88,31.82,74,12.998,32,3,4,7
3,1,0,1,27.88,31.82,69,16.9979,16,4,4,7
3,1,0,1,27.06,31.06,69,0.0,19,5,4,7
3,1,0,1,27.06,31.06,69,0.0,32,6,4,7
3,1,0,1,27.88,31.82,65,0.0,72,7,4,7
3,1,0,1,28.7,32.575,61,7.0015,153,8,4,7
3,1,0,1,31.16,34.85,52,0.0,293,9,4,7
3,1,0,1,32.8,36.365,46,0.0,447,10,4,7
3,1,0,1,33.62,37.88,46,8.9981,485,11,4,7
3,1,0,1,35.26,39.395,41,15.0013,494,12,4,7
3,1,0,1,36.9,40.91,35,0.0,499,13,4,7
3,1,0,1,36.9,40.91,37,11.0014,547,14,4,7
3,1,0,1,37.72,42.425,35,19.9995,454,15,4,7
3,1,0,1,37.72,42.425,35,16.9979,389,16,4,7
3,1,0,1,37.72,42.425,35,19.9995,414,17,4,7
3,1,0,1,36.9,42.425,42,12.998,430,18,4,7
3,1,0,1,35.26,40.15,47,15.0013,432,19,4,7
3,1,0,1,35.26,40.15,47,15.0013,551,20,4,7
3,1,0,1,34.44,40.15,53,8.9981,584,21,4,7
3,1,0,1,33.62,39.395,56,15.0013,502,22,4,7
3,1,0,2,31.98,34.85,43,6.0032,183,23,4,7
3,0,1,1,30.34,33.335,51,7.0015,88,0,5,7
3,0,1,1,30.34,33.335,51,19.0012,30,1,5,7
3,0,1,1,30.34,33.335,51,0.0,18,2,5,7
3,0,1,1,29.52,33.335,54,12.998,7,3,5,7
3,0,1,1,29.52,33.335,58,0.0,7,4,5,7
3,0,1,1,29.52,34.09,62,0.0,29,5,5,7
3,0,1,1,29.52,33.335,58,0.0,133,6,5,7
3,0,1,1,31.16,34.85,55,0.0,343,7,5,7
